move,X,Y,Z,E,F,A,command,line,,,,,
TRUE,130.916,50.045,49.2,0.02487,1173.6,3.12E-17,0,0,G1,G1 X130.916 Y50.045 E0.02487,,,
TRUE,130.915,60.072,49.2,0.34851,1148.3,3.12E-17,0,0,G1,G1 F1148.3 X130.915 Y60.072 E0.34851,,,
TRUE,130.624,60.625,49.2,0.02193,1137.4,0.01,0,0,G1,G1 F1137.4 X130.624 Y60.625 E0.02193,,,
TRUE,130.072,60.915,49.2,0.02188,1137.4,0.01,0,0,G1,G1 X130.072 Y60.915 E0.02188,,,
TRUE,120.047,60.916,49.2,0.34844,1148.3,0.01,0,0,G1,G1 F1148.3 X120.047 Y60.916 E0.34844,,,
TRUE,119.381,60.637,49.2,0.02468,1167.9,-0.01,0,0,G1,G1 F1167.9 X119.381 Y60.637 E0.02468,,,
TRUE,119.085,60.072,49.2,0.02222,1145.6,-0.01,0,0,G1,G1 F1145.6 X119.085 Y60.072 E0.02222,,,
TRUE,119.084,50.077,49.2,0.35238,1132.1,-0.01,0,0,G1,G1 F1132.1 X119.084 Y50.077 E0.35238,,,
TRUE,119.26,48.649,49.2,0.35238,7200,-0.01,0,0,G0,G0 F7200 X119.26 Y48.649,,,
TRUE,118.65,48.65,49.2,0.02029,1200,-0.01,0,0,G1,G1 F1200 X118.65 Y48.65 E0.02029,,,
TRUE,118.66,50.077,49.2,0.04877,1167.9,-0.01,0,0,G1,G1 F1167.9 X118.66 Y50.077 E0.04877,,,
TRUE,118.662,60.108,49.2,0.35365,1132.1,-0.01,0,0,G1,G1 F1132.1 X118.662 Y60.108 E0.35365,,,
TRUE,118.649,60.74,49.2,0.02171,1162.2,-0.01,0,0,G1,G1 F1162.2 X118.649 Y60.74 E0.02171,,,
TRUE,118.65,61.35,49.2,0.02029,1200,-0.01,0,0,G1,G1 F1200 X118.65 Y61.35 E0.02029,,,
TRUE,120.077,61.34,49.2,0.04877,1167.9,-0.01,0,0,G1,G1 F1167.9 X120.077 Y61.34 E0.04877,,,
TRUE,130.108,61.338,49.2,0.35365,1132.1,-0.01,0,0,G1,G1 F1132.1 X130.108 Y61.338 E0.35365,,,
TRUE,130.738,61.35,49.2,0.02164,1162.2,3.12E-17,0,0,G1,G1 F1162.2 X130.738 Y61.35 E0.02164,,,
TRUE,131.351,61.351,49.2,0.02039,1200,3.12E-17,0,0,G1,G1 F1200 X131.351 Y61.351 E0.02039,,,
TRUE,131.351,60.738,49.2,0.02039,1200,3.12E-17,0,0,G1,G1 X131.351 Y60.738 E0.02039,,,
TRUE,131.338,60.108,49.2,0.02164,1162.2,3.12E-17,0,0,G1,G1 F1162.2 X131.338 Y60.108 E0.02164,,,
TRUE,131.34,50.077,49.2,0.35365,1132.1,3.12E-17,0,0,G1,G1 F1132.1 X131.34 Y50.077 E0.35365,,,
TRUE,131.351,49.311,49.2,0.02618,1167.9,0.01,0,0,G1,G1 F1167.9 X131.351 Y49.311 E0.02618,,,
TRUE,131.351,48.649,49.2,0.02202,1200,0.01,0,0,G1,G1 F1200 X131.351 Y48.649 E0.02202,,,
TRUE,129.923,48.66,49.2,0.0488,1167.9,0.01,0,0,G1,G1 F1167.9 X129.923 Y48.66 E0.0488,,,
TRUE,119.892,48.662,49.2,0.35365,1132.1,0.01,0,0,G1,G1 F1132.1 X119.892 Y48.662 E0.35365,,,
TRUE,119.26,48.649,49.2,0.02171,1162.2,-0.01,0,0,G1,G1 F1162.2 X119.26 Y48.649 E0.02171,,,
TRUE,118.853,49.2,49.2,0.02171,7200,-0.01,0,0,G0,G0 F7200 X118.853 Y49.2,,,
TRUE,119.278,49.2,49.2,0.01414,1200,-0.01,0,0,G1,G1 F1200 X119.278 Y49.2 E0.01414,,,
TRUE,119.05,49.6,49.2,0.01414,7200,-0.01,0,0,G0,G0 F7200 X119.05 Y49.6,,,
TRUE,118.857,49.6,49.2,0.00642,1200,-0.01,0,0,G1,G1 F1200 X118.857 Y49.6 E0.00642,,,
TRUE,118.864,60.4,49.2,0.00642,7200,-0.01,0,0,G0,G0 F7200 X118.864 Y60.4,,,
TRUE,119.022,60.4,49.2,0.00526,1200,-0.01,0,0,G1,G1 F1200 X119.022 Y60.4 E0.00526,,,
TRUE,118.847,60.8,49.2,0.00526,7200,-0.01,0,0,G0,G0 F7200 X118.847 Y60.8,,,
TRUE,119.299,60.8,49.2,0.01503,1200,-0.01,0,0,G1,G1 F1200 X119.299 Y60.8 E0.01503,,,
TRUE,119.299,60.825,49.2,0.01503,7200,-0.01,0,0,G0,G0 F7200 X119.299 Y60.825,,,
TRUE,130.689,60.825,49.2,0.01503,7200,-0.01,0,0,G0,G0 X130.689 Y60.825,,,
TRUE,130.689,60.8,49.2,0.01503,7200,-0.01,0,0,G0,G0 X130.689 Y60.8,,,
TRUE,131.154,60.8,49.2,0.01547,1200,-0.01,0,0,G1,G1 F1200 X131.154 Y60.8 E0.01547,,,
TRUE,131.137,60.4,49.2,0.01547,7200,-0.01,0,0,G0,G0 F7200 X131.137 Y60.4,,,
TRUE,130.973,60.4,49.2,0.00545,1200,-0.01,0,0,G1,G1 F1200 X130.973 Y60.4 E0.00545,,,
TRUE,130.947,49.6,49.2,0.00545,7200,-0.01,0,0,G0,G0 F7200 X130.947 Y49.6,,,
TRUE,131.145,49.6,49.2,0.00659,1200,-0.01,0,0,G1,G1 F1200 X131.145 Y49.6 E0.00659,,,
TRUE,131.153,49.2,49.2,0.00659,7200,-0.01,0,0,G0,G0 F7200 X131.153 Y49.2,,,
TRUE,130.734,49.2,49.2,0.01394,1200,-0.01,0,0,G1,G1 F1200 X130.734 Y49.2 E0.01394,,,
TRUE,131.007,48.993,49.2,0.01394,7200,-0.01,0,0,G0,G0 F7200 X131.007 Y48.993,,,
TRUE,131.007,48.993,49.2,-0.8,2100,-0.01,0,0,G1,G1 F2100 E-0.8,,,
FALSE,None,None,None,None,None,-0.01,0,0,,MESH:CutOut.stl,,MESH:CutOut.stl,
TRUE,120.825,49.675,49.2,-0.8,7200,-0.01,0,0,G0,G0 F7200 X120.825 Y49.675,,,
TRUE,120.825,58.999,49.2,-0.8,7200,-0.01,0,0,G0,G0 X120.825 Y58.999,,,
TRUE,120.825,58.999,49.2,0.8,2100,-0.01,0,0,G1,G1 F2100 E0.8,,,
TRUE,120.685,58.999,49.2,0.8,7200,-0.01,0,0,G0,G0 F7200 X120.685 Y58.999,,,
FALSE,None,None,None,None,None,-0.01,0,0,,TYPE:FILL,,TYPE:FILL,
TRUE,129.315,58.999,49.2,0.28703,2400,-0.01,0,0,G1,G1 F2400 X129.315 Y58.999 E0.28703,,,
TRUE,129.415,58.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 X129.415 Y58.999,,,
TRUE,129.175,58.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X129.175 Y58.999,,,
TRUE,129.175,56.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X129.175 Y56.999,,,
TRUE,129.315,56.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X129.315 Y56.999,,,
TRUE,120.685,56.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 F2400 X120.685 Y56.999 E0.28703,,,
TRUE,120.585,56.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 X120.585 Y56.999,,,
TRUE,120.825,56.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X120.825 Y56.999,,,
TRUE,120.825,54.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X120.825 Y54.999,,,
TRUE,120.685,54.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X120.685 Y54.999,,,
TRUE,129.315,54.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 F2400 X129.315 Y54.999 E0.28703,,,
TRUE,129.415,54.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 X129.415 Y54.999,,,
TRUE,129.175,54.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X129.175 Y54.999,,,
TRUE,129.175,52.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X129.175 Y52.999,,,
TRUE,129.315,52.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X129.315 Y52.999,,,
TRUE,120.685,52.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 F2400 X120.685 Y52.999 E0.28703,,,
TRUE,120.585,52.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 X120.585 Y52.999,,,
TRUE,120.825,52.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X120.825 Y52.999,,,
TRUE,120.825,50.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X120.825 Y50.999,,,
TRUE,120.685,50.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X120.685 Y50.999,,,
TRUE,129.315,50.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 F2400 X129.315 Y50.999 E0.28703,,,
TRUE,129.415,50.999,49.2,0.28703,2400,3.12E-17,0,0,G1,G1 X129.415 Y50.999,,,
TRUE,129.175,50.999,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X129.175 Y50.999,,,
TRUE,120.795,50.795,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X120.795 Y50.795,,,
TRUE,120.525,50.525,49.2,0.28703,7200,3.12E-17,0,0,G0,G0 X120.525 Y50.525,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,TYPE:WALL-INNER,,TYPE:WALL-INNER,
TRUE,120.525,59.475,49.2,0.28279,2400,3.12E-17,0,0,G1,G1 F2400 X120.525 Y59.475 E0.28279,,,
TRUE,129.475,59.475,49.2,0.28279,2400,3.12E-17,0,0,G1,G1 X129.475 Y59.475 E0.28279,,,
TRUE,129.475,50.525,49.2,0.28279,2400,3.12E-17,0,0,G1,G1 X129.475 Y50.525 E0.28279,,,
TRUE,120.525,50.525,49.2,0.28279,2400,3.12E-17,0,0,G1,G1 X120.525 Y50.525 E0.28279,,,
TRUE,120.795,50.795,49.2,0.28279,7200,3.12E-17,0,0,G0,G0 F7200 X120.795 Y50.795,,,
TRUE,129.605,50.395,49.2,0.28279,7200,3.12E-17,0,0,G0,G0 X129.605 Y50.395,,,
TRUE,129.875,50.125,49.2,0.28279,7200,3.12E-17,0,0,G0,G0 X129.875 Y50.125,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,TYPE:WALL-OUTER,,TYPE:WALL-OUTER,
TRUE,120.125,50.125,49.2,0.30807,1200,3.12E-17,0,0,G1,G1 F1200 X120.125 Y50.125 E0.30807,,,
TRUE,120.125,59.875,49.2,0.30807,1200,3.12E-17,0,0,G1,G1 X120.125 Y59.875 E0.30807,,,
TRUE,129.875,59.875,49.2,0.30807,1200,3.12E-17,0,0,G1,G1 X129.875 Y59.875 E0.30807,,,
TRUE,129.875,50.125,49.2,0.30807,1200,3.12E-17,0,0,G1,G1 X129.875 Y50.125 E0.30807,,,
TRUE,129.675,50.125,49.2,0.30807,7200,3.12E-17,0,0,G0,G0 F7200 X129.675 Y50.125,,,
TRUE,128.875,51.007,49.2,0.30807,7200,3.12E-17,0,0,G0,G0 X128.875 Y51.007,,,
TRUE,128.875,51.007,49.2,-0.8,2100,3.12E-17,0,0,G1,G1 F2100 E-0.8,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,MESH:NONMESH,,MESH:NONMESH,
TRUE,128.875,51.007,49.4,-0.8,600,3.12E-17,0,0,G0,G0 F600 X128.875 Y51.007 Z49.4,,,
TRUE,120.339,50.339,49.4,-0.8,7200,3.12E-17,0,0,G0,G0 F7200 X120.339 Y50.339,,,
TRUE,118.539,48.539,49.4,-0.8,7200,3.12E-17,0,0,G0,G0 X118.539 Y48.539,,,
TRUE,118.539,48.539,49.4,0.8,2100,3.12E-17,0,0,G1,G1 F2100 E0.8,,,
TRUE,118.233,48.233,49.4,0.8,7200,3.12E-17,0,0,G0,G0 F7200 X118.233 Y48.233,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,TIME_ELAPSED:3208.351179,,TIME_ELAPSED:3208.351179,
FALSE,None,None,None,None,None,3.12E-17,0,0,,LAYER:246,,LAYER:246,
FALSE,None,None,None,None,None,3.12E-17,0,0,,TYPE:WALL-INNER,,TYPE:WALL-INNER,
FALSE,None,None,None,None,None,3.12E-17,0,0,,MESH:Tensile_Testing_V2.stl,,MESH:Tensile_Testing_V2.stl,
TRUE,118.233,61.767,49.4,0.42764,2400,3.12E-17,0,0,G1,G1 F2400 X118.233 Y61.767 E0.42764,,,
TRUE,131.767,61.767,49.4,0.42764,2400,3.12E-17,0,0,G1,G1 X131.767 Y61.767 E0.42764,,,
TRUE,131.767,48.233,49.4,0.42764,2400,3.12E-17,0,0,G1,G1 X131.767 Y48.233 E0.42764,,,
TRUE,118.233,48.233,49.4,0.42764,2400,3.12E-17,0,0,G1,G1 X118.233 Y48.233 E0.42764,,,
TRUE,118.503,48.503,49.4,0.42764,7200,3.12E-17,0,0,G0,G0 F7200 X118.503 Y48.503,,,
TRUE,119.175,60.35,49.4,0.42764,7200,3.12E-17,0,0,G0,G0 X119.175 Y60.35,,,
TRUE,119.65,60.35,49.4,0.42764,7200,3.12E-17,0,0,G0,G0 X119.65 Y60.35,,,
TRUE,119.475,60.014,49.4,0.01197,2400,3.12E-17,0,0,G1,G1 F2400 X119.475 Y60.014 E0.01197,,,
TRUE,119.475,50.075,49.4,0.31404,2400,3.12E-17,0,0,G1,G1 X119.475 Y50.075 E0.31404,,,
TRUE,119.65,49.65,49.4,0.01452,2400,3.12E-17,0,0,G1,G1 X119.65 Y49.65 E0.01452,,,
TRUE,119.986,49.475,49.4,0.01197,2400,3.12E-17,0,0,G1,G1 X119.986 Y49.475 E0.01197,,,
TRUE,129.925,49.475,49.4,0.31404,2400,3.12E-17,0,0,G1,G1 X129.925 Y49.475 E0.31404,,,
TRUE,130.35,49.65,49.4,0.01452,2400,3.12E-17,0,0,G1,G1 X130.35 Y49.65 E0.01452,,,
TRUE,130.525,50.075,49.4,0.01452,2400,3.12E-17,0,0,G1,G1 X130.525 Y50.075 E0.01452,,,
TRUE,130.525,60.014,49.4,0.31404,2400,3.12E-17,0,0,G1,G1 X130.525 Y60.014 E0.31404,,,
TRUE,130.35,60.35,49.4,0.01197,2400,3.12E-17,0,0,G1,G1 X130.35 Y60.35 E0.01197,,,
TRUE,130.014,60.525,49.4,0.01197,2400,3.12E-17,0,0,G1,G1 X130.014 Y60.525 E0.01197,,,
TRUE,120.075,60.525,49.4,0.31404,2400,3.12E-17,0,0,G1,G1 X120.075 Y60.525 E0.31404,,,
TRUE,119.65,60.35,49.4,0.01452,2400,3.12E-17,0,0,G1,G1 X119.65 Y60.35 E0.01452,,,
TRUE,120.075,60.125,49.4,0.01452,7200,3.12E-17,0,0,G0,G0 F7200 X120.075 Y60.125,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,TYPE:WALL-OUTER,,TYPE:WALL-OUTER,
TRUE,119.933,60.067,49.4,0.00485,1200,3.12E-17,0,0,G1,G1 F1200 X119.933 Y60.067 E0.00485,,,
TRUE,119.877,59.96,49.4,0.00382,1200,3.12E-17,0,0,G1,G1 X119.877 Y59.96 E0.00382,,,
TRUE,119.875,50.075,49.4,0.31234,1200,3.12E-17,0,0,G1,G1 X119.875 Y50.075 E0.31234,,,
TRUE,119.933,49.933,49.4,0.00485,1200,-0.01,0,0,G1,G1 X119.933 Y49.933 E0.00485,,,
TRUE,120.04,49.877,49.4,0.00382,1200,-0.01,0,0,G1,G1 X120.04 Y49.877 E0.00382,,,
TRUE,129.925,49.875,49.4,0.31234,1200,-0.01,0,0,G1,G1 X129.925 Y49.875 E0.31234,,,
TRUE,130.067,49.933,49.4,0.00485,1200,3.12E-17,0,0,G1,G1 X130.067 Y49.933 E0.00485,,,
TRUE,130.125,50.075,49.4,0.00485,1200,3.12E-17,0,0,G1,G1 X130.125 Y50.075 E0.00485,,,
TRUE,130.123,59.96,49.4,0.31234,1200,3.12E-17,0,0,G1,G1 X130.123 Y59.96 E0.31234,,,
TRUE,130.067,60.067,49.4,0.00382,1200,0.01,0,0,G1,G1 X130.067 Y60.067 E0.00382,,,
TRUE,129.96,60.123,49.4,0.00382,1200,0.01,0,0,G1,G1 X129.96 Y60.123 E0.00382,,,
TRUE,120.075,60.125,49.4,0.31234,1200,0.01,0,0,G1,G1 X120.075 Y60.125 E0.31234,,,
TRUE,119.933,60.067,49.4,0.31234,7200,-0.01,0,0,G0,G0 F7200 X119.933 Y60.067,,,
TRUE,119.912,60.026,49.4,0.31234,7200,-0.01,0,0,G0,G0 X119.912 Y60.026,,,
TRUE,119.175,60.026,49.4,0.31234,7200,-0.01,0,0,G0,G0 X119.175 Y60.026,,,
TRUE,118.103,61.897,49.4,0.31234,7200,-0.01,0,0,G0,G0 X118.103 Y61.897,,,
TRUE,117.833,62.167,49.4,0.31234,7200,-0.01,0,0,G0,G0 X117.833 Y62.167,,,
TRUE,132.167,62.167,49.4,0.45291,1200,-0.01,0,0,G1,G1 F1200 X132.167 Y62.167 E0.45291,,,
TRUE,132.167,47.833,49.4,0.45291,1200,3.12E-17,0,0,G1,G1 X132.167 Y47.833 E0.45291,,,
TRUE,117.833,47.833,49.4,0.45291,1200,3.12E-17,0,0,G1,G1 X117.833 Y47.833 E0.45291,,,
TRUE,117.833,62.167,49.4,0.45291,1200,3.12E-17,0,0,G1,G1 X117.833 Y62.167 E0.45291,,,
TRUE,118.033,62.167,49.4,0.45291,7200,3.12E-17,0,0,G0,G0 F7200 X118.033 Y62.167,,,
TRUE,118.503,61.497,49.4,0.45291,7200,3.12E-17,0,0,G0,G0 X118.503 Y61.497,,,
TRUE,130.073,60.924,49.4,0.45291,7200,3.12E-17,0,0,G0,G0 X130.073 Y60.924,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,TYPE:SKIN,,TYPE:SKIN,
TRUE,125.062,60.924,49.4,0.1825,1095.9,3.12E-17,0,0,G1,G1 F1095.9 X125.062 Y60.924 E0.1825,,,
TRUE,120.051,60.925,49.4,0.1775,1126.8,3.12E-17,0,0,G1,G1 F1126.8 X120.051 Y60.925 E0.1775,,,
TRUE,119.382,60.636,49.4,0.02545,1142.9,-0.01,0,0,G1,G1 F1142.9 X119.382 Y60.636 E0.02545,,,
TRUE,119.076,60.073,49.4,0.02302,1111.1,-0.01,0,0,G1,G1 F1111.1 X119.076 Y60.073 E0.02302,,,
TRUE,119.075,50.077,49.4,0.36738,1086,-0.01,0,0,G1,G1 F1086 X119.075 Y50.077 E0.36738,,,
TRUE,119.099,49.996,49.4,0.00303,1111.1,-0.01,0,0,G1,G1 F1111.1 X119.099 Y49.996 E0.00303,,,
TRUE,119.364,49.382,49.4,0.02347,1137.4,-0.01,0,0,G1,G1 F1137.4 X119.364 Y49.382 E0.02347,,,
TRUE,119.927,49.076,49.4,0.02307,1108.5,-0.01,0,0,G1,G1 F1108.5 X119.927 Y49.076 E0.02307,,,
TRUE,124.938,49.076,49.4,0.1825,1095.9,-0.01,0,0,G1,G1 F1095.9 X124.938 Y49.076 E0.1825,,,
TRUE,129.949,49.075,49.4,0.1775,1126.8,3.12E-17,0,0,G1,G1 F1126.8 X129.949 Y49.075 E0.1775,,,
TRUE,130.629,49.371,49.4,0.02572,1151.1,3.12E-17,0,0,G1,G1 F1151.1 X130.629 Y49.371 E0.02572,,,
TRUE,130.925,50.051,49.4,0.02572,1151.1,3.12E-17,0,0,G1,G1 X130.925 Y50.051 E0.02572,,,
TRUE,130.925,55.062,49.4,0.1775,1126.8,3.12E-17,0,0,G1,G1 F1126.8 X130.925 Y55.062 E0.1775,,,
TRUE,130.924,60.073,49.4,0.1825,1095.9,3.12E-17,0,0,G1,G1 F1095.9 X130.924 Y60.073 E0.1825,,,
TRUE,130.625,60.623,49.4,0.0228,1095.9,0.01,0,0,G1,G1 X130.625 Y60.623 E0.0228,,,
TRUE,130.073,60.924,49.4,0.0229,1095.9,0.01,0,0,G1,G1 X130.073 Y60.924 E0.0229,,,
TRUE,130.747,61.386,49.4,0.0229,7200,0.01,0,0,G0,G0 F7200 X130.747 Y61.386,,,
TRUE,131.387,61.387,49.4,0.02129,1200,0.01,0,0,G1,G1 F1200 X131.387 Y61.387 E0.02129,,,
TRUE,131.387,60.747,49.4,0.02129,1200,0.01,0,0,G1,G1 X131.387 Y60.747 E0.02129,,,
TRUE,131.365,60.111,49.4,0.02233,1137.4,0.01,0,0,G1,G1 F1137.4 X131.365 Y60.111 E0.02233,,,
TRUE,131.367,50.077,49.4,0.36877,1086,0.01,0,0,G1,G1 F1086 X131.367 Y50.077 E0.36877,,,
TRUE,131.387,49.304,49.4,0.027,1142.9,0.01,0,0,G1,G1 F1142.9 X131.387 Y49.304 E0.027,,,
TRUE,131.387,48.613,49.4,0.02298,1200,0.01,0,0,G1,G1 F1200 X131.387 Y48.613 E0.02298,,,
TRUE,130.698,48.613,49.4,0.02292,1200,0.01,0,0,G1,G1 X130.698 Y48.613 E0.02292,,,
TRUE,129.923,48.633,49.4,0.02707,1142.9,0.01,0,0,G1,G1 F1142.9 X129.923 Y48.633 E0.02707,,,
TRUE,119.889,48.635,49.4,0.36877,1086,0.01,0,0,G1,G1 F1086 X119.889 Y48.635 E0.36877,,,
TRUE,119.251,48.613,49.4,0.0224,1137.4,-0.01,0,0,G1,G1 F1137.4 X119.251 Y48.613 E0.0224,,,
TRUE,118.614,48.614,49.4,0.02119,1200,-0.01,0,0,G1,G1 F1200 X118.614 Y48.614 E0.02119,,,
TRUE,118.613,49.306,49.4,0.02302,1200,-0.01,0,0,G1,G1 X118.613 Y49.306 E0.02302,,,
TRUE,118.633,50.077,49.4,0.02693,1142.9,-0.01,0,0,G1,G1 F1142.9 X118.633 Y50.077 E0.02693,,,
TRUE,118.635,60.111,49.4,0.36877,1086,-0.01,0,0,G1,G1 F1086 X118.635 Y60.111 E0.36877,,,
TRUE,118.613,60.749,49.4,0.0224,1137.4,-0.01,0,0,G1,G1 F1137.4 X118.613 Y60.749 E0.0224,,,
TRUE,118.614,61.386,49.4,0.02119,1200,-0.01,0,0,G1,G1 F1200 X118.614 Y61.386 E0.02119,,,
TRUE,119.306,61.387,49.4,0.02302,1200,-0.01,0,0,G1,G1 X119.306 Y61.387 E0.02302,,,
TRUE,120.077,61.367,49.4,0.02693,1142.9,-0.01,0,0,G1,G1 F1142.9 X120.077 Y61.367 E0.02693,,,
TRUE,130.111,61.365,49.4,0.36877,1086,-0.01,0,0,G1,G1 F1086 X130.111 Y61.365 E0.36877,,,
TRUE,130.747,61.386,49.4,0.02233,1137.4,3.12E-17,0,0,G1,G1 F1137.4 X130.747 Y61.386 E0.02233,,,
TRUE,130.8,61.186,49.4,0.02233,7200,3.12E-17,0,0,G0,G0 F7200 X130.8 Y61.186,,,
TRUE,130.8,60.693,49.4,0.0164,1200,3.12E-17,0,0,G1,G1 F1200 X130.8 Y60.693 E0.0164,,,
TRUE,130.4,60.982,49.4,0.0164,7200,3.12E-17,0,0,G0,G0 F7200 X130.4 Y60.982,,,
TRUE,130.4,61.162,49.4,0.00599,1200,3.12E-17,0,0,G1,G1 F1200 X130.4 Y61.162 E0.00599,,,
TRUE,119.6,61.177,49.4,0.00599,7200,3.12E-17,0,0,G0,G0 F7200 X119.6 Y61.177,,,
TRUE,119.6,60.953,49.4,0.00745,1200,3.12E-17,0,0,G1,G1 F1200 X119.6 Y60.953 E0.00745,,,
TRUE,119.2,61.191,49.4,0.00745,7200,3.12E-17,0,0,G0,G0 F7200 X119.2 Y61.191,,,
TRUE,119.2,60.697,49.4,0.01643,1200,3.12E-17,0,0,G1,G1 F1200 X119.2 Y60.697 E0.01643,,,
TRUE,119.175,60.697,49.4,0.01643,7200,3.12E-17,0,0,G0,G0 F7200 X119.175 Y60.697,,,
TRUE,119.205,49.205,49.4,0.01643,7200,3.12E-17,0,0,G0,G0 X119.205 Y49.205,,,
TRUE,119.2,49.264,49.4,0.01643,7200,3.12E-17,0,0,G0,G0 X119.2 Y49.264,,,
TRUE,119.2,48.813,49.4,0.015,1200,3.12E-17,0,0,G1,G1 F1200 X119.2 Y48.813 E0.015,,,
TRUE,118.8,48.814,49.4,0.015,7200,3.12E-17,0,0,G0,G0 F7200 X118.8 Y48.814,,,
TRUE,118.8,48.951,49.4,0.00456,1200,3.12E-17,0,0,G1,G1 F1200 X118.8 Y48.951 E0.00456,,,
TRUE,119.6,49.017,49.4,0.00456,7200,3.12E-17,0,0,G0,G0 F7200 X119.6 Y49.017,,,
TRUE,119.6,48.837,49.4,0.00599,1200,3.12E-17,0,0,G1,G1 F1200 X119.6 Y48.837 E0.00599,,,
TRUE,130.4,48.823,49.4,0.00599,7200,3.12E-17,0,0,G0,G0 F7200 X130.4 Y48.823,,,
TRUE,130.4,49.047,49.4,0.00745,1200,3.12E-17,0,0,G1,G1 F1200 X130.4 Y49.047 E0.00745,,,
TRUE,130.8,49.268,49.4,0.00745,7200,3.12E-17,0,0,G0,G0 F7200 X130.8 Y49.268,,,
TRUE,130.8,48.809,49.4,0.01527,1200,3.12E-17,0,0,G1,G1 F1200 X130.8 Y48.809 E0.01527,,,
TRUE,130.8,48.833,49.4,0.01527,7200,3.12E-17,0,0,G0,G0 F7200 X130.8 Y48.833,,,
TRUE,130.8,48.833,49.4,-0.8,2100,3.12E-17,0,0,G1,G1 F2100 E-0.8,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,MESH:CutOut.stl,,MESH:CutOut.stl,
TRUE,125,49.675,49.4,-0.8,7200,3.12E-17,0,0,G0,G0 F7200 X125 Y49.675,,,
TRUE,125,50.825,49.4,-0.8,7200,3.12E-17,0,0,G0,G0 X125 Y50.825,,,
TRUE,125,50.825,49.4,0.8,2100,3.12E-17,0,0,G1,G1 F2100 E0.8,,,
TRUE,125,50.685,49.4,0.8,7200,3.12E-17,0,0,G0,G0 F7200 X125 Y50.685,,,
FALSE,None,None,None,None,None,3.12E-17,0,0,,TYPE:FILL,,TYPE:FILL,
TRUE,125,59.315,49.4,0.28703,2400,3.12E-17,0,0,G1,G1 F2400 X125 Y59.315 E0.28703,,,
TRUE,125,59.415,49.4,0.28703,2400,3.12E-17,0,0,G1,G1 X125 Y59.415,,,
TRUE,125,59.175,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X125 Y59.175,,,
TRUE,123,59.175,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 X123 Y59.175,,,
TRUE,123,59.315,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 X123 Y59.315,,,
TRUE,123,50.685,49.4,0.28703,2400,3.12E-17,0,0,G1,G1 F2400 X123 Y50.685 E0.28703,,,
TRUE,123,50.585,49.4,0.28703,2400,3.12E-17,0,0,G1,G1 X123 Y50.585,,,
TRUE,123,50.825,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X123 Y50.825,,,
TRUE,121,50.825,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 X121 Y50.825,,,
TRUE,121,50.685,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 X121 Y50.685,,,
TRUE,121,59.315,49.4,0.28703,2400,3.12E-17,0,0,G1,G1 F2400 X121 Y59.315 E0.28703,,,
TRUE,121,59.415,49.4,0.28703,2400,3.12E-17,0,0,G1,G1 X121 Y59.415,,,
TRUE,121,59.175,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 F7200 X121 Y59.175,,,
TRUE,127,59.175,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 X127 Y59.175,,,
TRUE,127,59.315,49.4,0.28703,7200,3.12E-17,0,0,G0,G0 X127 Y59.315,,,
